-0.152524	465	593	498	94
-0.132993	501	608	463	13
-0.113462	468	653	441	55
-0.093930	494	675	450	11
-0.074399	498	647	461	30
-0.054868	502	640	476	11
-0.035337	518	644	504	0
-0.015805	532	639	522	3
0.003726	526	617	518	22
0.023257	515	624	512	5
0.042053	502	653	488	31
0.061584	495	651	449	10
0.081115	481	649	410	20
0.100646	489	652	411	0
0.120178	508	648	449	24
0.139709	530	653	500	7
0.159240	523	665	513	10
0.178771	518	639	493	24
0.198303	508	631	468	1
0.217834	502	637	469	5
0.246090	525	626	463	7
0.265621	561	547	485	58
0.285152	548	606	505	34
0.304683	550	594	468	0
0.324215	612	576	451	32
0.343746	560	529	468	66
0.363277	568	609	471	51
0.382808	499	626	433	20
0.402340	482	580	393	0
0.421871	580	563	360	33
0.433808	569	587	447	59
0.453339	488	635	425	38
0.472870	553	627	392	18
0.492402	532	600	344	19
0.511933	526	619	347	6
0.531464	551	634	389	19
0.550995	553	569	387	34
0.570527	564	524	420	37
0.590058	552	511	527	63
0.609589	591	556	675	143
0.630096	549	552	619	66
0.649627	512	604	416	12
0.669158	553	600	317	84
0.688689	535	547	268	29
0.708221	540	570	332	56
0.727752	543	529	424	96
0.747283	515	540	497	62
0.766814	463	584	516	55
0.786346	498	584	479	6
0.805877	514	598	409	53
0.876189	546	609	372	39
0.895720	565	613	378	2
0.915251	568	633	426	17
0.934783	569	608	470	39
0.954314	553	609	474	7
0.973845	533	596	426	10
0.993376	533	585	402	11
1.012908	535	568	416	20
1.032439	549	573	445	15
1.051970	556	577	442	7
1.024100	564	585	424	20
1.043631	568	573	404	10
1.063162	567	569	407	4
1.082694	559	570	424	16
1.102225	561	591	447	1
1.121756	560	604	445	10
1.141287	562	606	433	9
1.160819	560	611	428	5
1.180350	555	610	436	7
1.199881	539	613	450	9
1.219120	539	605	456	9
1.238651	543	592	442	1
1.258182	545	585	424	8
1.277714	551	587	426	1
1.297245	539	590	434	7
1.316776	556	587	438	0
1.336307	560	577	429	1
1.355839	565	581	432	2
1.375370	557	592	438	0
1.394901	556	605	449	2
1.414121	544	598	447	8
1.433652	547	614	447	13
1.453183	560	625	446	13
1.472714	564	615	431	1
1.492246	562	602	439	14
1.511777	554	603	449	7
1.531308	547	602	455	6
1.550839	535	616	447	12
1.570371	543	625	438	13
1.589902	549	615	434	4
1.611150	568	596	446	13
1.630681	561	595	452	7
1.650212	549	592	454	8
1.669744	530	606	452	7
1.689275	507	639	454	26
1.708806	536	616	458	20
1.728337	564	606	453	2
1.747869	557	571	449	25
1.767400	555	578	456	0
1.786931	528	596	458	4
1.807361	496	659	452	58
1.826892	556	664	467	4
1.846423	574	608	461	39
1.865954	586	596	469	5
1.885486	554	572	464	32
1.905017	533	590	458	9
1.924548	527	622	453	28
1.944079	554	651	449	32
1.963611	586	612	435	11
1.983142	591	567	424	15
2.000165	596	542	454	24
2.019696	569	567	484	22
2.039227	555	588	494	5
2.058758	549	595	466	12
2.078290	542	583	431	9
2.097821	528	566	407	7
2.117352	524	574	418	5
2.136883	525	608	446	3
2.156415	534	652	453	36
2.175946	582	654	438	21
2.196490	582	591	402	22
2.216021	604	547	433	26
2.235552	583	572	482	28
2.255084	565	616	502	19
2.274615	501	636	445	24
2.294146	520	637	433	6
2.313677	498	614	409	2
2.333209	517	601	452	38
2.352740	514	622	470	10
2.372271	533	622	457	7
2.391072	547	609	429	7
2.410603	558	604	423	3
2.430134	568	603	427	0
2.449666	556	593	438	18
2.469197	545	583	449	17
2.488728	540	582	449	2
2.508259	544	582	438	8
2.527791	551	588	420	18
2.547322	553	575	419	5
2.566853	541	557	429	20
2.593080	534	556	449	18
2.612611	532	582	456	11
2.632142	549	604	435	33
2.651674	568	603	409	22
2.671205	576	591	397	5
2.690736	568	583	416	21
2.710267	546	599	448	18
2.729799	519	627	465	11
2.749330	530	612	446	3
