-0.074778	543	387	510	128
-0.055247	549	387	502	1
-0.035716	550	395	500	7
-0.016185	555	396	492	1
0.003347	552	398	492	2
0.022878	549	395	497	1
0.042409	556	392	508	4
0.061940	560	391	517	2
0.081472	549	388	516	0
0.101003	538	390	512	4
0.177141	530	399	505	10
0.196672	521	410	497	11
0.216203	520	407	504	2
0.235734	525	400	517	7
0.255266	534	396	527	6
0.274797	539	392	536	6
0.294328	527	399	525	10
0.313859	519	402	518	4
0.333391	512	397	517	4
0.352922	524	400	518	2
0.319092	512	403	521	3
0.338623	520	399	537	6
0.358154	520	393	540	6
0.377686	520	398	534	6
0.397217	528	397	536	2
0.416748	524	406	526	10
0.436279	520	412	530	5
0.455811	511	414	528	2
0.475342	522	407	529	7
0.494873	529	397	529	10
0.512126	538	393	529	5
0.531657	531	391	527	0
0.551188	528	395	526	4
0.570719	519	401	525	6
0.590251	514	402	521	1
0.609782	513	389	521	12
0.629313	522	380	522	9
0.648844	536	392	529	9
0.668376	531	400	520	9
0.687907	529	407	512	7
0.707073	529	400	512	6
0.726604	533	401	523	0
0.746135	531	397	533	4
0.765666	530	391	530	5
0.785198	528	388	530	2
0.804729	528	387	533	1
0.824260	525	394	535	6
0.843791	525	399	527	6
0.863323	525	400	523	1
0.882854	530	400	531	1
0.909323	534	400	536	1
0.928854	539	390	549	13
0.948385	529	399	543	11
0.967916	513	409	540	11
0.987448	494	411	549	2
1.006979	488	410	542	0
1.026510	491	412	553	1
1.046041	517	404	554	5
1.065573	523	400	539	0
1.085104	530	401	525	2
1.099100	533	403	538	0
1.118631	521	398	548	5
1.138162	530	399	554	2
1.157693	547	393	546	6
1.177225	563	393	535	2
1.196756	557	406	526	15
1.216287	527	418	520	20
1.235818	509	416	527	1
1.255350	506	403	544	16
1.274881	516	391	550	13
1.294169	536	387	557	8
1.313700	533	388	557	1
1.333231	515	407	542	24
1.352762	506	414	533	8
1.372294	505	418	536	3
1.391825	524	400	560	25
1.411356	531	383	572	21
1.430887	537	387	583	2
1.450419	515	402	567	22
1.469950	506	418	553	20
1.489140	509	422	547	6
1.508671	527	420	559	7
1.528202	417	354	523	80
1.547734	534	431	559	88
1.567265	573	437	587	26
1.586796	524	390	595	25
1.606327	531	468	571	72
1.625859	496	370	538	69
1.645390	511	422	603	17
1.664921	462	387	590	27
1.685297	578	603	591	18
1.704828	488	394	599	11
1.724359	721	496	641	97
1.743891	638	610	610	58
1.763422	445	526	636	45
1.782953	616	520	560	26
1.802484	493	466	560	45
1.822016	552	472	621	53
1.841547	512	430	571	21
1.861078	553	421	620	46
2.271156	613	621	741	125
2.290687	615	431	478	137
2.310218	510	420	633	16
2.329750	578	305	588	78
2.349281	540	402	593	90
2.368812	525	441	589	33
