-0.168432	517	617	549	111
-0.148901	514	629	550	11
-0.129370	532	624	552	2
-0.109838	533	635	553	10
-0.090307	541	621	548	12
-0.070776	531	619	554	1
-0.051245	521	623	562	5
-0.031713	541	614	563	4
-0.012182	559	603	557	5
0.007349	558	598	558	4
0.026161	541	602	562	0
0.045692	533	613	567	9
0.065223	534	614	559	2
0.084754	542	626	551	9
0.104286	544	622	553	2
0.123817	545	601	553	18
0.143348	531	586	557	14
0.162879	525	598	569	15
0.182411	527	604	560	0
0.201942	532	619	548	9
0.219230	534	630	547	10
0.238761	541	617	549	9
0.258292	533	607	553	9
0.277823	511	609	554	0
0.297355	516	614	543	0
0.316886	526	616	562	9
0.336417	554	604	573	1
0.355948	554	621	560	8
0.375480	526	619	540	14
0.395011	508	618	540	1
0.422573	489	610	552	1
0.442104	518	603	553	8
0.461635	538	595	551	4
0.481167	544	597	548	2
0.500698	534	614	551	13
0.520229	533	627	554	12
0.539760	526	618	553	9
0.559292	521	623	550	3
0.578823	533	609	549	11
0.598354	541	601	555	2
0.614335	533	615	564	14
0.633866	530	628	565	11
0.653397	529	624	556	7
0.672929	529	609	546	17
0.692460	532	600	549	6
0.711991	526	599	555	0
0.731522	519	605	559	6
0.751054	538	618	559	14
0.770585	545	620	550	0
0.790116	531	625	547	0
0.872720	521	627	548	1
0.892251	509	621	551	5
0.911782	511	619	552	1
0.931314	530	611	548	7
0.950845	538	605	549	3
0.970376	531	614	555	8
0.989907	519	627	552	9
1.009439	518	629	543	0
1.028970	523	611	535	18
1.048501	515	613	544	3
0.993022	512	608	550	2
1.012553	518	602	550	5
1.032084	506	615	547	11
1.051615	501	627	538	9
1.071147	519	618	533	10
1.090678	531	611	544	2
1.110209	534	615	557	8
1.129740	540	624	558	9
1.149272	518	629	536	4
1.168803	497	632	534	3
1.188121	522	628	536	4
1.207652	546	594	539	26
1.227183	536	584	547	9
1.246715	504	598	549	10
1.266246	495	635	549	35
1.285777	505	641	538	2
1.305308	517	643	537	1
1.324840	522	626	537	16
1.344371	511	599	526	29
1.363902	504	582	544	10
1.387115	507	608	558	29
1.406646	494	651	558	40
1.426177	496	663	535	6
1.445709	510	632	514	33
1.465240	514	611	526	20
1.484771	513	595	535	13
1.504302	508	603	551	12
1.523834	501	612	540	5
1.543365	486	624	536	13
1.562896	490	639	524	11
1.579494	487	646	529	7
1.599025	501	623	527	24
1.618556	516	604	522	19
1.638088	525	584	525	18
1.657619	497	605	538	23
1.677150	479	642	550	41
1.696681	479	642	525	4
1.716213	499	638	512	8
1.735744	528	628	523	9
1.755275	523	607	523	21
1.776155	501	604	525	2
1.795686	472	602	530	6
1.815217	452	597	517	4
1.834749	479	610	507	0
1.854280	484	634	519	21
1.873811	494	642	533	7
1.893342	498	613	528	29
1.912874	502	592	523	21
1.932405	481	595	521	7
1.951936	439	595	525	22
1.969645	446	625	544	23
1.989176	465	658	545	22
2.008707	506	648	518	20
2.028239	533	612	508	34
2.047770	532	578	505	32
2.067301	500	578	509	2
2.086832	469	630	539	61
2.106364	484	647	533	11
2.125895	510	600	494	49
2.145426	526	572	472	16
2.164075	491	591	531	10
2.183606	423	683	606	130
