0.000000	525	525
0.051282	529	529
0.102564	533	533
0.153846	536	536
0.205128	540	540
0.256410	544	544
0.307692	548	548
0.358974	551	551
0.410256	555	555
0.461538	558	558
0.512821	561	561
0.564103	563	563
0.615385	566	566
0.666667	568	568
0.717949	570	570
0.769231	571	571
0.820513	573	573
0.871795	573	573
0.923077	574	574
0.974359	574	574
1.025641	574	574
1.076923	574	574
1.128205	573	573
1.179487	573	573
1.230769	571	571
1.282051	570	570
1.333333	568	568
1.384615	566	566
1.435897	563	563
1.487180	561	561
1.538462	558	558
1.589744	555	555
1.641026	551	551
1.692308	548	548
1.743590	544	544
1.794872	540	540
1.846154	537	537
1.897436	533	533
1.948718	529	529
2.000000	525	525
2.051282	521	521
2.102564	517	517
2.153847	513	513
2.205129	509	509
2.256411	505	505
2.307693	501	501
2.358975	498	498
2.410257	495	495
2.461540	491	491
2.512822	489	489
2.564104	486	486
2.615386	483	483
2.666668	481	481
2.717950	479	479
2.769233	478	478
2.820515	477	477
2.871797	476	476
2.923079	475	475
2.974361	475	475
3.025643	475	475
3.076926	475	475
3.128208	475	475
3.179490	476	476
3.230772	478	478
3.282054	479	479
3.333336	481	481
3.384619	483	483
3.435901	486	486
3.487183	488	488
3.538465	491	491
3.589747	494	494
3.641029	498	498
3.692312	501	501
3.743594	505	505
3.794876	509	509
3.846158	512	512
3.897440	516	516
3.948722	520	520
4.000004	524	524
4.051286	528	528
4.102568	532	532
4.153850	536	536
4.205132	540	540
4.256414	544	544
4.307696	548	548
4.358978	551	551
4.410260	554	554
4.461542	558	558
4.512824	560	560
4.564106	563	563
4.615387	566	566
4.666669	568	568
4.717951	570	570
4.769233	571	571
4.820515	572	572
4.871797	573	573
4.923079	574	574
4.974361	574	574
5.025643	574	574
5.076925	574	574
5.128207	574	574
5.179489	573	573
5.230771	571	571
5.282053	570	570
5.333334	568	568
5.384616	566	566
5.435898	563	563
5.487180	561	561
5.538462	558	558
5.589744	555	555
5.641026	551	551
5.692308	548	548
5.743590	544	544
5.794872	541	541
5.846154	537	537
5.897436	533	533
5.948718	529	529
6.000000	525	525
6.051281	521	521
6.102563	517	517
6.153845	513	513
6.205127	509	509
6.256409	505	505
6.307691	501	501
6.358973	498	498
6.410255	495	495
6.461537	492	492
6.512819	489	489
6.564101	486	486
6.615383	484	484
6.666665	481	481
6.717947	479	479
6.769228	478	478
6.820510	477	477
6.871792	476	476
6.923074	475	475
6.974356	475	475
7.025638	475	475
7.076920	475	475
7.128202	475	475
7.179484	476	476
7.230766	478	478
7.282048	479	479
7.333330	481	481
7.384612	483	483
7.435894	486	486
7.487175	488	488
7.538457	491	491
7.589739	494	494
7.641021	498	498
7.692303	501	501
7.743585	505	505
7.794867	508	508
7.846149	512	512
7.897431	516	516
7.948713	520	520
7.999995	524	524
8.051277	528	528
8.102559	532	532
8.153841	536	536
8.205123	540	540
8.256405	544	544
8.307687	547	547
8.358969	551	551
8.410251	554	554
8.461533	557	557
8.512815	560	560
8.564096	563	563
8.615378	565	565
8.666660	568	568
8.717942	570	570
8.769224	571	571
8.820506	572	572
8.871788	573	573
8.923070	574	574
8.974352	574	574
9.025634	574	574
9.076916	574	574
9.128198	574	574
9.179480	573	573
9.230762	571	571
9.282043	570	570
9.333325	568	568
9.384607	566	566
9.435889	563	563
9.487171	561	561
9.538453	558	558
9.589735	555	555
9.641017	552	552
9.692299	548	548
9.743581	544	544
9.794863	541	541
9.846145	537	537
9.897427	533	533
9.948709	529	529
9.999990	525	525
10.051272	521	521
10.102554	517	517
10.153836	513	513
10.205118	509	509
10.256400	505	505
10.307682	502	502
10.358964	498	498
10.410246	495	495
10.461528	492	492
10.512810	489	489
10.564092	486	486
10.615374	484	484
10.666656	481	481
10.717937	480	480
10.769219	478	478
10.820501	477	477
10.871783	476	476
10.923065	475	475
10.974347	475	475
11.025629	475	475
11.076911	475	475
11.128193	475	475
11.179475	476	476
11.230757	478	478
11.282039	479	479
11.333321	481	481
11.384603	483	483
11.435884	485	485
11.487166	488	488
11.538448	491	491
11.589730	494	494
11.641012	497	497
11.692294	501	501
11.743576	504	504
11.794858	508	508
11.846140	512	512
11.897422	516	516
11.948704	520	520
11.999986	524	524
12.051268	528	528
12.102550	532	532
12.153831	536	536
12.205113	540	540
12.256395	544	544
12.307677	547	547
12.358959	551	551
12.410241	554	554
12.461523	557	557
12.512805	560	560
12.564087	563	563
12.615369	565	565
12.666651	568	568
12.717933	569	569
12.769215	571	571
12.820497	572	572
12.871778	573	573
12.923060	574	574
12.974342	574	574
13.025624	574	574
13.076906	574	574
13.128188	574	574
13.179470	573	573
13.230752	571	571
13.282034	570	570
13.333316	568	568
13.384598	566	566
13.435880	564	564
13.487162	561	561
13.538444	558	558
13.589725	555	555
13.641007	552	552
13.692289	548	548
13.743571	545	545
13.794853	541	541
13.846135	537	537
13.897417	533	533
13.948699	529	529
13.999981	525	525
14.051263	521	521
14.102545	517	517
14.153827	513	513
14.205109	509	509
14.256391	505	505
14.307673	502	502
14.358954	498	498
14.410236	495	495
14.461518	492	492
14.512800	489	489
14.564082	486	486
14.615364	484	484
14.666646	481	481
14.717928	480	480
14.769210	478	478
14.820492	477	477
14.871774	476	476
14.923056	475	475
14.974338	475	475
15.025620	475	475
15.076901	475	475
15.128183	475	475
15.179465	476	476
15.230747	478	478
15.282029	479	479
15.333311	481	481
15.384593	483	483
15.435875	485	485
15.487157	488	488
15.538439	491	491
15.589721	494	494
15.641003	497	497
15.692285	501	501
15.743567	504	504
15.794848	508	508
15.846130	512	512
15.897412	516	516
15.948694	520	520
15.999976	524	524
16.051258	528	528
16.102541	532	532
16.153824	536	536
16.205107	540	540
16.256390	543	543
16.307673	547	547
16.358955	551	551
16.410238	554	554
16.461521	557	557
16.512804	560	560
16.564087	563	563
16.615370	565	565
16.666653	567	567
16.717936	569	569
16.769218	571	571
16.820501	572	572
16.871784	573	573
16.923067	574	574
16.974350	574	574
17.025633	574	574
17.076916	574	574
17.128199	574	574
17.179482	573	573
17.230764	571	571
17.282047	570	570
17.333330	568	568
17.384613	566	566
17.435896	564	564
17.487179	561	561
17.538462	558	558
17.589745	555	555
17.641027	552	552
17.692310	548	548
17.743593	545	545
17.794876	541	541
17.846159	537	537
17.897442	533	533
17.948725	529	529
18.000008	525	525
18.051291	521	521
18.102573	517	517
18.153856	513	513
18.205139	509	509
18.256422	506	506
18.307705	502	502
18.358988	498	498
18.410271	495	495
18.461554	492	492
18.512836	489	489
18.564119	486	486
18.615402	484	484
18.666685	482	482
18.717968	480	480
18.769251	478	478
18.820534	477	477
18.871817	476	476
18.923100	475	475
18.974382	475	475
19.025665	475	475
19.076948	475	475
19.128231	475	475
19.179514	476	476
19.230797	477	477
19.282080	479	479
19.333363	481	481
19.384645	483	483
19.435928	485	485
19.487211	488	488
19.538494	491	491
19.589777	494	494
19.641060	497	497
19.692343	501	501
19.743626	504	504
19.794909	508	508
19.846191	512	512
19.897474	516	516
19.948757	520	520
20.000040	524	524
20.051323	528	528
20.102606	532	532
20.153889	536	536
20.205172	540	540
20.256454	543	543
20.307737	547	547
20.359020	551	551
20.410303	554	554
20.461586	557	557
20.512869	560	560
20.564152	563	563
20.615435	565	565
20.666718	567	567
20.718000	569	569
20.769283	571	571
20.820566	572	572
20.871849	573	573
20.923132	574	574
20.974415	574	574
21.025698	574	574
21.076981	574	574
21.128263	574	574
21.179546	573	573
21.230829	572	572
21.282112	570	570
21.333395	568	568
21.384678	566	566
21.435961	564	564
21.487244	561	561
21.538527	558	558
21.589809	555	555
21.641092	552	552
21.692375	548	548
21.743658	545	545
21.794941	541	541
21.846224	537	537
21.897507	533	533
21.948790	529	529
22.000072	525	525
22.051355	521	521
22.102638	517	517
22.153921	513	513
22.205204	510	510
22.256487	506	506
22.307770	502	502
22.359053	499	499
22.410336	495	495
22.461618	492	492
22.512901	489	489
22.564184	486	486
22.615467	484	484
22.666750	482	482
22.718033	480	480
22.769316	478	478
22.820599	477	477
22.871881	476	476
22.923164	475	475
22.974447	475	475
23.025730	475	475
23.077013	475	475
23.128296	475	475
23.179579	476	476
23.230862	477	477
23.282145	479	479
23.333427	481	481
23.384710	483	483
23.435993	485	485
23.487276	488	488
23.538559	491	491
23.589842	494	494
23.641125	497	497
23.692408	500	500
23.743690	504	504
23.794973	508	508
23.846256	512	512
23.897539	516	516
23.948822	520	520
24.000105	524	524
24.051388	528	528
24.102671	532	532
24.153954	536	536
24.205236	539	539
24.256519	543	543
24.307802	547	547
24.359085	550	550
24.410368	554	554
24.461651	557	557
24.512934	560	560
24.564217	563	563
24.615499	565	565
24.666782	567	567
24.718065	569	569
24.769348	571	571
24.820631	572	572
24.871914	573	573
24.923197	574	574
24.974480	574	574
25.025763	574	574
25.077045	574	574
25.128328	574	574
25.179611	573	573
25.230894	572	572
25.282177	570	570
25.333460	568	568
25.384743	566	566
